latitude,longitude,name,names,created_at,updated_at,distance,id
30.149193,-97.629898,Elroy Rd,Elroy Rd,Mon Jul 16 2018 12:29:02 GMT-0500 (CDT),Mon Jul 16 2018 12:29:02 GMT-0500 (CDT),4.539586102906301,168
30.298935,-97.5672,FM 973,FM 973,Mon Jul 16 2018 12:29:02 GMT-0500 (CDT),Mon Jul 16 2018 12:29:02 GMT-0500 (CDT),5.599958031508016,169
30.34934,-97.555908,Lexington St,Lexington St,Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),6.239861929001304,170
30.34934,-97.555908,,,Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),21.519246214929797,171
30.34934,-97.555908,US-290 W,US-290 W,Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),43.629457129992716,172
30.368221,-98.038773,Bee Creek Rd,Bee Creek Rd,Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),2.085631497421112,173
30.368221,-98.038773,R O Dr,R O Dr,Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),9.289139931678976,174
30.368221,-98.038773,Honeybee Ln,Honeybee Ln,Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),Mon Jul 16 2018 12:29:03 GMT-0500 (CDT),46.20314864423804,175
30.14942,-97.85218,Frate Barker Rd,Frate Barker Rd,Mon Jul 16 2018 12:29:04 GMT-0500 (CDT),Mon Jul 16 2018 12:29:04 GMT-0500 (CDT),8.271363688080438,176
30.172237,-97.722099,McKinney Falls Pkwy,McKinney Falls Pkwy,Mon Jul 16 2018 12:29:05 GMT-0500 (CDT),Mon Jul 16 2018 12:29:05 GMT-0500 (CDT),7.328156887931637,177
30.172237,-97.722099,Dee Gabriel Collins Rd,Dee Gabriel Collins Rd,Mon Jul 16 2018 12:29:05 GMT-0500 (CDT),Mon Jul 16 2018 12:29:05 GMT-0500 (CDT),24.42790484449633,178
30.18886,-97.695152,Burleson Rd,Burleson Rd,Mon Jul 16 2018 12:29:06 GMT-0500 (CDT),Mon Jul 16 2018 12:29:06 GMT-0500 (CDT),1.7755793627474665,179
30.056627,-97.690643,SH-130 N,SH-130 N,Mon Jul 16 2018 12:29:06 GMT-0500 (CDT),Mon Jul 16 2018 12:29:06 GMT-0500 (CDT),15.330424923205484,180
30.056627,-97.690643,US-183 N,US-183 N,Mon Jul 16 2018 12:29:06 GMT-0500 (CDT),Mon Jul 16 2018 12:29:06 GMT-0500 (CDT),47.5704597936211,181
30.309437,-97.564491,FM 973,"FM 973,FM 973",Mon Jul 16 2018 12:29:07 GMT-0500 (CDT),Mon Jul 16 2018 12:29:07 GMT-0500 (CDT),1.919182182175719,182
30.304361,-97.522331,Lockwood Rd,Lockwood Rd,Mon Jul 16 2018 12:29:07 GMT-0500 (CDT),Mon Jul 16 2018 12:29:07 GMT-0500 (CDT),6.497884300611292,183
30.304361,-97.522331,Old Lockwood Rd,Old Lockwood Rd,Mon Jul 16 2018 12:29:07 GMT-0500 (CDT),Mon Jul 16 2018 12:29:07 GMT-0500 (CDT),30.854803720363492,184
30.219641,-97.5354,River Timber Dr,River Timber Dr,Mon Jul 16 2018 12:29:08 GMT-0500 (CDT),Mon Jul 16 2018 12:29:08 GMT-0500 (CDT),1.6596929053719058,185
30.219641,-97.5354,Caldwell Ln,Caldwell Ln,Mon Jul 16 2018 12:29:08 GMT-0500 (CDT),Mon Jul 16 2018 12:29:08 GMT-0500 (CDT),35.38826391573442,186
30.171251,-97.768532,Bluff Springs Rd,"Bluff Springs Rd,Old Lockhart Hwy",Mon Jul 16 2018 12:29:09 GMT-0500 (CDT),Mon Jul 16 2018 12:29:09 GMT-0500 (CDT),2.692597565404025,187
30.127005,-97.821754,Twin Creeks Rd,Twin Creeks Rd,Mon Jul 16 2018 12:29:09 GMT-0500 (CDT),Mon Jul 16 2018 12:29:09 GMT-0500 (CDT),1.7040890142104712,188
30.127005,-97.821754,Arroyo Doble Dr,Arroyo Doble Dr,Mon Jul 16 2018 12:29:09 GMT-0500 (CDT),Mon Jul 16 2018 12:29:09 GMT-0500 (CDT),10.036537177045881,189
30.172562,-97.701195,Dee Gabriel Collins Rd,Dee Gabriel Collins Rd,Mon Jul 16 2018 12:29:10 GMT-0500 (CDT),Mon Jul 16 2018 12:29:10 GMT-0500 (CDT),3.0895721562261382,190
30.172562,-97.701195,,,Mon Jul 16 2018 12:29:10 GMT-0500 (CDT),Mon Jul 16 2018 12:29:10 GMT-0500 (CDT),29.600739868830583,191
30.107519,-97.694687,US-183,US-183,Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),1.1025302702626352,192
30.107519,-97.694687,Maha Cir,Maha Cir,Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),2.242069654746081,193
30.107519,-97.694687,Maha Loop Rd,Maha Loop Rd,Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),48.70497645804789,194
30.589186,-98.062798,Cow Creek Rd,Cow Creek Rd,Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),2.1100834160235866,195
30.589186,-98.062798,Montana Springs Dr,Montana Springs Dr,Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),45.41412871301271,196
30.209429,-97.621841,Fallwell Ln,Fallwell Ln,Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),3.0819170662455058,197
30.209429,-97.621841,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),24.083195907726235,198
30.209429,-97.621841,to SH-130 N,to SH-130 N,Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),30.938491881008975,199
30.209429,-97.621841,SH-130,SH-130,Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),Mon Jul 16 2018 12:29:11 GMT-0500 (CDT),42.62757374491758,200
30.176794,-97.636894,SH-130,SH-130,Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),20.840771631758404,201
30.176794,-97.636894,Turnaround,Turnaround,Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),24.186530433147322,202
30.176794,-97.636894,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),29.937798138842048,203
30.271036,-97.793686,Bee Caves Rd,"Bee Caves Rd,Bee Caves Rd,RM 2244,RM 2244,Bee Cave Rd,Bee Cave Rd",Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),1.1874576081924988,204
30.271036,-97.793686,,,Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),Mon Jul 16 2018 12:29:12 GMT-0500 (CDT),9.470165259613447,205
30.417486,-97.612885,Wells Branch Pkwy,Wells Branch Pkwy,Mon Jul 16 2018 12:29:13 GMT-0500 (CDT),Mon Jul 16 2018 12:29:13 GMT-0500 (CDT),3.974058652045783,206
30.417486,-97.612885,Killingsworth Ln,Killingsworth Ln,Mon Jul 16 2018 12:29:13 GMT-0500 (CDT),Mon Jul 16 2018 12:29:13 GMT-0500 (CDT),4.059653261622583,207
30.111149,-97.811577,Old San Antonio Rd,"Old San Antonio Rd,CR-117,Old San Antonio Rd,Old San Antonio Rd",Mon Jul 16 2018 12:29:13 GMT-0500 (CDT),Mon Jul 16 2018 12:29:13 GMT-0500 (CDT),18.555035296476152,208
30.159344,-97.769737,Bluff Springs Rd,"Bluff Springs Rd,Old Lockhart Hwy",Mon Jul 16 2018 12:29:14 GMT-0500 (CDT),Mon Jul 16 2018 12:29:14 GMT-0500 (CDT),12.234319706557335,209
30.091007,-97.756691,Wright Rd,Wright Rd,Mon Jul 16 2018 12:29:14 GMT-0500 (CDT),Mon Jul 16 2018 12:29:14 GMT-0500 (CDT),1.060906324682311,210
30.091007,-97.756691,Crane Rd,Crane Rd,Mon Jul 16 2018 12:29:14 GMT-0500 (CDT),Mon Jul 16 2018 12:29:14 GMT-0500 (CDT),25.5164672016471,211
30.375914,-97.529198,Gregg Ln,Gregg Ln,Mon Jul 16 2018 12:29:15 GMT-0500 (CDT),Mon Jul 16 2018 12:29:15 GMT-0500 (CDT),11.85804511206322,212
30.375914,-97.529198,FM 973,FM 973,Mon Jul 16 2018 12:29:15 GMT-0500 (CDT),Mon Jul 16 2018 12:29:15 GMT-0500 (CDT),13.433028135032606,213
30.27062,-97.887207,Barton Creek Blvd,Barton Creek Blvd,Mon Jul 16 2018 12:29:15 GMT-0500 (CDT),Mon Jul 16 2018 12:29:15 GMT-0500 (CDT),20.743400571130866,214
30.571045,-97.947975,Round Mountain Rd,Round Mountain Rd,Mon Jul 16 2018 12:29:16 GMT-0500 (CDT),Mon Jul 16 2018 12:29:16 GMT-0500 (CDT),27.670254137693217,215
30.571045,-97.947975,Big Sandy Dr,Big Sandy Dr,Mon Jul 16 2018 12:29:16 GMT-0500 (CDT),Mon Jul 16 2018 12:29:16 GMT-0500 (CDT),34.51031232648536,216
30.388172,-97.913353,Low Water Crossing Rd,Low Water Crossing Rd,Mon Jul 16 2018 12:29:18 GMT-0500 (CDT),Mon Jul 16 2018 12:29:18 GMT-0500 (CDT),2.7251175587579843,217
30.504423,-97.911362,Medina Vista Ln,Medina Vista Ln,Mon Jul 16 2018 12:29:18 GMT-0500 (CDT),Mon Jul 16 2018 12:29:18 GMT-0500 (CDT),1.0815415044552392,218
30.440065,-97.523453,Cameron Rd,Cameron Rd,Mon Jul 16 2018 12:29:19 GMT-0500 (CDT),Mon Jul 16 2018 12:29:19 GMT-0500 (CDT),3.6181284801900353,219
30.361917,-97.530006,Ralph Ritchie Rd,Ralph Ritchie Rd,Mon Jul 16 2018 12:29:19 GMT-0500 (CDT),Mon Jul 16 2018 12:29:19 GMT-0500 (CDT),3.9881437846106995,220
30.380096,-97.487968,Bois D Arc Ln,"Bois D Arc Ln,Bois D Arc Rd",Mon Jul 16 2018 12:29:20 GMT-0500 (CDT),Mon Jul 16 2018 12:29:20 GMT-0500 (CDT),7.0982864284045695,221
30.380096,-97.487968,Kimbro West Rd,Kimbro West Rd,Mon Jul 16 2018 12:29:20 GMT-0500 (CDT),Mon Jul 16 2018 12:29:20 GMT-0500 (CDT),40.87629928353325,222
30.125433,-97.712379,FM 1625,FM 1625,Mon Jul 16 2018 12:29:21 GMT-0500 (CDT),Mon Jul 16 2018 12:29:21 GMT-0500 (CDT),0.322061584262164,223
30.085224,-97.735039,FM 1625,FM 1625,Mon Jul 16 2018 12:29:22 GMT-0500 (CDT),Mon Jul 16 2018 12:29:22 GMT-0500 (CDT),6.103955252219699,224
30.085224,-97.735039,,,Mon Jul 16 2018 12:29:22 GMT-0500 (CDT),Mon Jul 16 2018 12:29:22 GMT-0500 (CDT),42.32814240835392,225
30.131126,-97.695877,US-183,US-183,Mon Jul 16 2018 12:29:22 GMT-0500 (CDT),Mon Jul 16 2018 12:29:22 GMT-0500 (CDT),13.468135718597816,226
30.167299,-97.659248,FM 973,FM 973,Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),7.959266895679437,227
30.167299,-97.659248,Elroy Rd,Elroy Rd,Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),7.999471645895038,228
30.167299,-97.659248,Burleson Rd,Burleson Rd,Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),12.075847223830916,229
30.1637,-97.61113,Pearce Ln,Pearce Ln,Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),1.4434771894635168,230
30.1637,-97.61113,Kellam Rd,Kellam Rd,Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),Mon Jul 16 2018 12:29:23 GMT-0500 (CDT),1.8241025549556649,231
30.141956,-97.616264,Elroy Rd,Elroy Rd,Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),5.254899876283401,232
30.141956,-97.616264,Fagerquist Rd,Fagerquist Rd,Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),11.023086333981041,233
30.097244,-97.684654,Maha Loop Rd,Maha Loop Rd,Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),8.797750321338198,234
30.097244,-97.684654,,,Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),16.312727747639638,235
30.097244,-97.684654,Von Quintus Rd,Von Quintus Rd,Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),Mon Jul 16 2018 12:29:24 GMT-0500 (CDT),24.674147377148635,236
30.088797,-97.69381,Tom Sassman Rd,Tom Sassman Rd,Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),0.07000116722531381,237
30.088797,-97.69381,US-183 S,US-183 S,Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),17.832902019581116,238
30.088797,-97.69381,US-183 N,US-183 N,Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),45.45155994953186,239
30.082067,-97.666214,Maha Rd,"Maha Rd,Long Hollow Rd,Longhorn Rd",Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),0.1521634536318707,240
30.082067,-97.666214,Maha Loop Rd,Maha Loop Rd,Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),2.117281435528625,241
30.082067,-97.666214,Schriber Rd,Schriber Rd,Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),Mon Jul 16 2018 12:29:25 GMT-0500 (CDT),2.1893420729630404,242
30.182739,-97.541183,Wolf Ln,Wolf Ln,Mon Jul 16 2018 12:29:26 GMT-0500 (CDT),Mon Jul 16 2018 12:29:26 GMT-0500 (CDT),0.9354837421416455,243
30.182739,-97.541183,SH-71 W,SH-71 W,Mon Jul 16 2018 12:29:26 GMT-0500 (CDT),Mon Jul 16 2018 12:29:26 GMT-0500 (CDT),11.588519881801798,244
30.182739,-97.541183,Buck Ln,Buck Ln,Mon Jul 16 2018 12:29:26 GMT-0500 (CDT),Mon Jul 16 2018 12:29:26 GMT-0500 (CDT),11.588881842623938,245
30.182739,-97.541183,SH-71 E,SH-71 E,Mon Jul 16 2018 12:29:26 GMT-0500 (CDT),Mon Jul 16 2018 12:29:26 GMT-0500 (CDT),17.767286926871513,246
30.11388,-97.649673,Burklund Farms Rd,Burklund Farms Rd,Mon Jul 16 2018 12:29:27 GMT-0500 (CDT),Mon Jul 16 2018 12:29:27 GMT-0500 (CDT),35.5909193096114,247
30.117739,-97.727333,Coulver Rd,Coulver Rd,Mon Jul 16 2018 12:29:28 GMT-0500 (CDT),Mon Jul 16 2018 12:29:28 GMT-0500 (CDT),1.7203395550978215,248
30.117739,-97.727333,Coulver Cove Court,Coulver Cove Court,Mon Jul 16 2018 12:29:28 GMT-0500 (CDT),Mon Jul 16 2018 12:29:28 GMT-0500 (CDT),27.30980940362775,249
30.132038,-97.611244,Chalet Dr,Chalet Dr,Mon Jul 16 2018 12:29:28 GMT-0500 (CDT),Mon Jul 16 2018 12:29:28 GMT-0500 (CDT),9.305341818006273,250
30.132038,-97.611244,Swiss Dr,Swiss Dr,Mon Jul 16 2018 12:29:28 GMT-0500 (CDT),Mon Jul 16 2018 12:29:28 GMT-0500 (CDT),27.532023773007605,251
30.218309,-97.894333,RM 1826,RM 1826,Mon Jul 16 2018 12:29:29 GMT-0500 (CDT),Mon Jul 16 2018 12:29:29 GMT-0500 (CDT),0.5434367524849137,252
30.218309,-97.894333,W Slaughter Ln,W Slaughter Ln,Mon Jul 16 2018 12:29:29 GMT-0500 (CDT),Mon Jul 16 2018 12:29:29 GMT-0500 (CDT),1.739217128623514,253
30.490625,-97.571884,Windmill Ranch Ave,Windmill Ranch Ave,Mon Jul 16 2018 12:29:29 GMT-0500 (CDT),Mon Jul 16 2018 12:29:29 GMT-0500 (CDT),0.1612086048585433,254
30.383812,-97.419281,Carlson Ln,Carlson Ln,Mon Jul 16 2018 12:29:30 GMT-0500 (CDT),Mon Jul 16 2018 12:29:30 GMT-0500 (CDT),0.6612800821069759,255
30.155169,-97.720787,Colton-Bluff Springs Rd,Colton-Bluff Springs Rd,Mon Jul 16 2018 12:29:30 GMT-0500 (CDT),Mon Jul 16 2018 12:29:30 GMT-0500 (CDT),1.4106677497797233,256
30.3971,-97.7789,Spicewood Springs Rd,Spicewood Springs Rd,Mon Jul 16 2018 12:29:31 GMT-0500 (CDT),Mon Jul 16 2018 12:29:31 GMT-0500 (CDT),3.613777374625175,257
30.35696,-98.04052,Bee Creek Rd,Bee Creek Rd,Mon Jul 16 2018 12:29:32 GMT-0500 (CDT),Mon Jul 16 2018 12:29:32 GMT-0500 (CDT),48.79841288385749,258
30.404793,-98.054512,Cargill Dr,Cargill Dr,Mon Jul 16 2018 12:29:32 GMT-0500 (CDT),Mon Jul 16 2018 12:29:32 GMT-0500 (CDT),14.731380844309157,259
30.293596,-97.921837,Preserve Dr,Preserve Dr,Mon Jul 16 2018 12:29:33 GMT-0500 (CDT),Mon Jul 16 2018 12:29:33 GMT-0500 (CDT),27.36427164524255,260
30.196056,-97.922485,RM 1826,RM 1826,Mon Jul 16 2018 12:29:33 GMT-0500 (CDT),Mon Jul 16 2018 12:29:33 GMT-0500 (CDT),3.2822516866370353,261
30.382471,-97.912163,Fritz Hughes Park Rd,Fritz Hughes Park Rd,Mon Jul 16 2018 12:29:34 GMT-0500 (CDT),Mon Jul 16 2018 12:29:34 GMT-0500 (CDT),21.685818406226453,262
30.143377,-97.846893,Hewitt Ln,Hewitt Ln,Mon Jul 16 2018 12:29:34 GMT-0500 (CDT),Mon Jul 16 2018 12:29:34 GMT-0500 (CDT),5.108667282243588,263
30.143377,-97.846893,,,Mon Jul 16 2018 12:29:34 GMT-0500 (CDT),Mon Jul 16 2018 12:29:34 GMT-0500 (CDT),22.147267894426964,264
30.181479,-97.541977,Wolf Ln,Wolf Ln,Mon Jul 16 2018 12:29:35 GMT-0500 (CDT),Mon Jul 16 2018 12:29:35 GMT-0500 (CDT),3.8095140334483557,265
30.249035,-97.571014,FM 969,FM 969,Mon Jul 16 2018 12:29:35 GMT-0500 (CDT),Mon Jul 16 2018 12:29:35 GMT-0500 (CDT),0.3618354096288306,266
30.267378,-97.625854,FM 969,FM 969,Mon Jul 16 2018 12:29:36 GMT-0500 (CDT),Mon Jul 16 2018 12:29:36 GMT-0500 (CDT),6.2062104379747245,267
30.353769,-97.498825,Old Kimbro Ave,"Old Kimbro Ave,Old Kimbro Rd",Mon Jul 16 2018 12:29:36 GMT-0500 (CDT),Mon Jul 16 2018 12:29:36 GMT-0500 (CDT),5.6054886157124075,268
30.280056,-97.811928,Camp Craft Rd,Camp Craft Rd,Mon Jul 16 2018 12:29:37 GMT-0500 (CDT),Mon Jul 16 2018 12:29:37 GMT-0500 (CDT),1.8611409898932452,269
30.280056,-97.811928,,,Mon Jul 16 2018 12:29:37 GMT-0500 (CDT),Mon Jul 16 2018 12:29:37 GMT-0500 (CDT),20.64890809581892,270
30.340311,-97.552498,S Lampasas St,S Lampasas St,Mon Jul 16 2018 12:30:37 GMT-0500 (CDT),Mon Jul 16 2018 12:30:37 GMT-0500 (CDT),0.09360759085112703,271
30.340311,-97.552498,E Parsons St,E Parsons St,Mon Jul 16 2018 12:30:37 GMT-0500 (CDT),Mon Jul 16 2018 12:30:37 GMT-0500 (CDT),43.13942704903021,272
30.386951,-97.441307,Wells School Rd,Wells School Rd,Mon Jul 16 2018 12:30:38 GMT-0500 (CDT),Mon Jul 16 2018 12:30:38 GMT-0500 (CDT),9.390366383811882,273
30.058571,-97.746819,Williamson Rd,"Williamson Rd,CR-120",Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),3.802125721723974,274
30.058571,-97.746819,Graef Rd,Graef Rd,Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),4.020537757467901,275
30.091406,-97.655663,Eilers Rd,Eilers Rd,Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),0.8692034016117698,276
30.091406,-97.655663,Becker Ln,Becker Ln,Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),2.466191532997668,277
30.091406,-97.655663,Maha Loop Rd,Maha Loop Rd,Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),9.40162840329206,278
30.091406,-97.655663,Von Quintus Rd,Von Quintus Rd,Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),Mon Jul 16 2018 12:30:39 GMT-0500 (CDT),9.408662589677654,279
30.272312,-97.789154,Edgegrove Dr,Edgegrove Dr,Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),0.8040013010094991,280
30.272312,-97.789154,S Crest Dr,S Crest Dr,Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),1.7465770265928673,281
30.272312,-97.789154,Grove Ct,Grove Ct,Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),30.69935808646755,282
30.11067,-97.650467,Hokanson Rd,Hokanson Rd,Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),1.4103431356145046,283
30.11067,-97.650467,Burkland Farms Rd,"Burkland Farms Rd,Maha Loop Rd",Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),Mon Jul 16 2018 12:30:40 GMT-0500 (CDT),4.133247608020962,284
30.349457,-97.460091,Ballerstedt Rd,Ballerstedt Rd,Mon Jul 16 2018 12:30:41 GMT-0500 (CDT),Mon Jul 16 2018 12:30:41 GMT-0500 (CDT),5.812668031684222,285
30.447392,-97.473145,Felder Ln,Felder Ln,Mon Jul 16 2018 12:30:41 GMT-0500 (CDT),Mon Jul 16 2018 12:30:41 GMT-0500 (CDT),0.591051382794557,286
29.869385,-97.731071,Borchert Loop,Borchert Loop,Mon Jul 16 2018 12:30:42 GMT-0500 (CDT),Mon Jul 16 2018 12:30:42 GMT-0500 (CDT),1.995148814249577,287
29.882029,-97.630348,Old Kelley Rd,"Old Kelley Rd,Old Kelley Rd",Mon Jul 16 2018 12:30:43 GMT-0500 (CDT),Mon Jul 16 2018 12:30:43 GMT-0500 (CDT),0.6719483017382143,288
29.879816,-97.788902,Railroad St,Railroad St,Mon Jul 16 2018 12:30:44 GMT-0500 (CDT),Mon Jul 16 2018 12:30:44 GMT-0500 (CDT),3.3764034199201634,289
29.879816,-97.788902,SH-142,SH-142,Mon Jul 16 2018 12:30:44 GMT-0500 (CDT),Mon Jul 16 2018 12:30:44 GMT-0500 (CDT),49.5654616092975,290
29.822613,-97.821182,S E River Rd,"S E River Rd,FM 103",Mon Jul 16 2018 12:30:45 GMT-0500 (CDT),Mon Jul 16 2018 12:30:45 GMT-0500 (CDT),5.0853643153508905,291
30.016884,-97.600433,County Line Rd,"County Line Rd,CR-172",Mon Jul 16 2018 12:30:45 GMT-0500 (CDT),Mon Jul 16 2018 12:30:45 GMT-0500 (CDT),1.9307173593470492,292
29.829351,-97.740051,Long Rd,Long Rd,Mon Jul 16 2018 12:30:46 GMT-0500 (CDT),Mon Jul 16 2018 12:30:46 GMT-0500 (CDT),5.884918252115156,293
29.756502,-97.649612,Oak Grove Rd,Oak Grove Rd,Mon Jul 16 2018 12:30:46 GMT-0500 (CDT),Mon Jul 16 2018 12:30:46 GMT-0500 (CDT),0.22088303894774738,294
29.756298,-97.600983,Salt Flat Rd,Salt Flat Rd,Mon Jul 16 2018 12:30:47 GMT-0500 (CDT),Mon Jul 16 2018 12:30:47 GMT-0500 (CDT),5.619464750078314,295
29.7239,-97.616135,Salt Flat Rd,Salt Flat Rd,Mon Jul 16 2018 12:30:47 GMT-0500 (CDT),Mon Jul 16 2018 12:30:47 GMT-0500 (CDT),1.9824038354285443,296
29.900843,-97.765717,Misty Ln,Misty Ln,Mon Jul 16 2018 12:30:48 GMT-0500 (CDT),Mon Jul 16 2018 12:30:48 GMT-0500 (CDT),4.404108912347261,297
29.897476,-97.758484,Jolly Rd,Jolly Rd,Mon Jul 16 2018 12:30:48 GMT-0500 (CDT),Mon Jul 16 2018 12:30:48 GMT-0500 (CDT),1.0236387541069099,298
29.937742,-97.725182,Polonia Rd,Polonia Rd,Mon Jul 16 2018 12:30:49 GMT-0500 (CDT),Mon Jul 16 2018 12:30:49 GMT-0500 (CDT),0.40941168644486786,299
29.740314,-97.72229,Plant Rd,Plant Rd,Mon Jul 16 2018 12:30:49 GMT-0500 (CDT),Mon Jul 16 2018 12:30:49 GMT-0500 (CDT),3.427988872563359,300
29.716928,-97.753273,Plant Rd,"Plant Rd,CR-116",Mon Jul 16 2018 12:30:50 GMT-0500 (CDT),Mon Jul 16 2018 12:30:50 GMT-0500 (CDT),2.2660756615556163,301
29.716928,-97.753273,Prairie Lea Rd,"Prairie Lea Rd,CR-232",Mon Jul 16 2018 12:30:50 GMT-0500 (CDT),Mon Jul 16 2018 12:30:50 GMT-0500 (CDT),16.53861315235672,302
29.969942,-97.727432,Holz Rd,"Holz Rd,CR-223",Mon Jul 16 2018 12:30:50 GMT-0500 (CDT),Mon Jul 16 2018 12:30:50 GMT-0500 (CDT),0.48635252281873104,303
30.034851,-97.644073,Tomahawk Trl,"Tomahawk Trl,CR-175",Mon Jul 16 2018 12:30:51 GMT-0500 (CDT),Mon Jul 16 2018 12:30:51 GMT-0500 (CDT),3.2809860986936084,304
30.021996,-97.658257,Tomahawk Trl,"Tomahawk Trl,CR-175",Mon Jul 16 2018 12:30:51 GMT-0500 (CDT),Mon Jul 16 2018 12:30:51 GMT-0500 (CDT),1.225389175542909,305
30.002169,-97.577446,Crooked Rd,"Crooked Rd,CR-170",Mon Jul 16 2018 12:30:52 GMT-0500 (CDT),Mon Jul 16 2018 12:30:52 GMT-0500 (CDT),1.6226371551995682,306
29.903242,-97.546074,Pettytown Rd,Pettytown Rd,Mon Jul 16 2018 12:30:52 GMT-0500 (CDT),Mon Jul 16 2018 12:30:52 GMT-0500 (CDT),4.684984776494506,307
